postcode,name,longitude,latitude,state_id
35133,IFFENDIC,-2.03333,48.1333,IEV
35342,TREMEHEUC,-1.7,48.4333,IEV
35295,SAINT-MAUGAN,-2.08333,48.1333,IEV
35115,FOUGERES,-1.2,48.35,IEV
35123,GOVEN,-1.85,48,IEV
35355,VIEUX-VY-SUR-COUESNON,-1.48333,48.35,IEV
35316,SAINT-SULPICE-DES-LANDES,0.376945,47.7667,IEV
35178,MEZIERES-SUR-COUESNON,-1.45,48.3,IEV
35080,CINTRE,-1.86667,48.1,IEV
35185,MONTAUTOUR,-1.15,48.2,IEV
35350,VERGEAL,-1.26667,48.0333,IEV
35052,CHAMPEAUX,-1.31667,48.15,IEV
35087,CORNILLE,-1.3,48.0833,IEV
35109,ETRELLES,-1.18333,48.0667,IEV
35076,CHAVAGNE,-1.78333,48.05,IEV
35161,LOUVIGNE-DE-BAIS,-1.33333,48.05,IEV
35330,TAILLIS,-1.23333,48.1833,IEV
35045,BRUC-SUR-AFF,-2.01667,47.8167,IEV
35338,TORCE,-1.26667,48.0667,IEV
35211,PAIMPONT,-2.18333,48.0167,IEV
35335,THOURIE,-1.48333,47.85,IEV
35206,NOYAL-CHATILLON-SUR-SEICHE,0.342501,48.0434,IEV
35296,SAINT-MEDARD-SUR-ILLE,-1.66667,48.2667,IEV
35362,LE TRONCHET,-1.83333,48.4833,IEV
35222,PLEINE-FOUGERES,-1.56667,48.5333,IEV
35186,MONT-DOL,-1.76667,48.5667,IEV
35140,LALLEU,-1.51667,47.85,IEV
35346,TRIMER,-1.88333,48.3333,IEV
35030,LA BOSSE-DE-BRETAGNE,-1.6,47.8667,IEV
35111,LE FERRE,-1.3,48.5,IEV
35114,FORGES-LA-FORET,-1.26667,47.8667,IEV
35142,LANDEAN,-1.15,48.4167,IEV
35230,POILLEY,-1.26667,48.4667,IEV
35277,SAINT-GONLAY,-2.06667,48.1167,IEV
35026,BLERUAIS,-2.13333,48.1167,IEV
35195,MONTREUIL-SUR-ILLE,-1.66667,48.3,IEV
35104,EPINIAC,-1.7,48.5,IEV
35105,ERBREE,-1.11667,48.1,IEV
35034,LA BOUSSAC,-1.66667,48.5167,IEV
35154,LIVRE-SUR-CHANGEON,-1.35,48.2167,IEV
35254,SAINT-AUBIN-DU-PAVAIL,-1.46667,48.05,IEV
35269,SAINT-GEORGES-DE-CHESNE,-1.28333,48.2667,IEV
35259,SAINT-BROLADRE,-1.65,48.5833,IEV
35304,SAINT-OUEN-DES-ALLEUX,-1.41667,48.3333,IEV
35037,BREAL-SOUS-MONTFORT,-1.86667,48.05,IEV
35220,PIRE-SUR-SEICHE,-1.43333,48,IEV
35175,MERNEL,-1.96667,47.9,IEV
35266,SAINT-ERBLON,-1.65,48.0167,IEV
35098,LA DOMINELAIS,-1.68333,47.7667,IEV
35038,BREAL-SOUS-VITRE,-1.06667,48.1,IEV
35276,SAINT-GONDRAN,-1.83333,48.2667,IEV
35347,VAL-D'IZE,-1.3,48.1833,IEV
35099,DOMLOUP,0.476945,48.062,IEV
35023,BEDEE,-1.95,48.1833,IEV
35306,SAINT-PERE,-1.91667,48.5833,IEV
35056,LA CHAPELLE-AUX-FILTZMEENS,0.174445,48.3837,IEV
35025,BILLE,-1.25,48.2833,IEV
35019,BAZOUGES-LA-PEROUSE,-1.58333,48.4167,IEV
35212,PANCE,-1.66667,47.8833,IEV
35119,GENNES-SUR-SEICHE,-1.11667,47.9833,IEV
35177,LA MEZIERE,-1.75,48.2167,IEV
35299,SAINT-MELOIR-DES-ONDES,-1.9,48.65,IEV
35360,VITRE,-1.2,48.1333,IEV
35054,CHANTELOUP,-1.61667,47.9667,IEV
35060,LA CHAPELLE-DU-LOU,-2,48.2167,IEV
35348,VENDEL,-1.31667,48.3,IEV
35245,ROMILLE,-1.9,48.2167,IEV
35081,CLAYES,-1.85,48.1833,IEV
35257,SAINT-BRICE-EN-COGLES,-1.36667,48.4,IEV
35228,PLEURTUIT,-2.06667,48.5833,IEV
35210,PACE,-1.76667,48.15,IEV
35203,LA NOUAYE,-1.98333,48.15,IEV
35181,LE MINIHIC-SUR-RANCE,-2.01667,48.5833,IEV
35029,BONNEMAIN,-1.76667,48.4667,IEV
35302,SAINT-ONEN-LA-CHAPELLE,-2.16667,48.1667,IEV
35339,TRANS-LA-FORET,-1.6,48.5,IEV
35240,LE RHEU,-1.8,48.1,IEV
35327,SERVON-SUR-VILAINE,-1.45,48.1167,IEV
35271,SAINT-GEORGES-DE-REINTEMBAULT,0.756668,48.5084,IEV
35153,LILLEMER,-1.86667,48.5667,IEV
35187,MONTERFIL,-1.98333,48.0667,IEV
35102,DROUGES,-1.26667,47.9,IEV
35169,MAXENT,-2.03333,47.9833,IEV
35305,SAINT-PERAN,-2.05,48.05,IEV
35272,SAINT-GERMAIN-DU-PINEL,-1.16667,48.0167,IEV
35004,ANTRAIN,-1.48333,48.45,IEV
35363,PONT-PEAN,0.295279,48.0128,IEV
35202,LA NOE-BLANCHE,-1.73333,47.8,IEV
35028,BOISTRUDAN,-1.4,47.9667,IEV
35289,SAINT-MALO-DE-PHILY,-1.78333,47.8667,IEV
35308,SAINT-PIERRE-DE-PLESGUEN,-1.91667,48.45,IEV
35163,LUITRE,-1.11667,48.2833,IEV
35227,PLEUMELEUC,-1.91667,48.1833,IEV
35011,BAILLE,-1.38333,48.35,IEV
35252,SAINT-AUBIN-DES-LANDES,-1.3,48.1,IEV
35318,SAINT-THUAL,-1.93333,48.3333,IEV
35323,LA SELLE-EN-COGLES,-1.35,48.4333,IEV
35249,SAINTE-ANNE-SUR-VILAINE,-1.81667,47.7333,IEV
35241,LA RICHARDAIS,-2.03333,48.6,IEV
35193,MONTREUIL-LE-GAST,-1.71667,48.25,IEV
35324,LA SELLE-EN-LUITRE,-1.13333,48.3,IEV
35165,MARCILLE-ROBERT,-1.36667,47.95,IEV
35246,ROZ-LANDRIEUX,-1.83333,48.5333,IEV
35356,VIGNOC,-1.78333,48.25,IEV
35353,VEZIN-LE-COQUET,-1.75,48.1167,IEV
35009,BAGUER-MORVAN,-1.78333,48.5333,IEV
35005,ARBRISSEL,-1.3,47.9333,IEV
35131,L'HERMITAGE,-1.81667,48.1333,IEV
35310,SAINT-SAUVEUR-DES-LANDES,-1.31667,48.3333,IEV
35174,MELLE,-1.2,48.5,IEV
35018,LA BAZOUGE-DU-DESERT,0.895001,48.4431,IEV
35351,LE VERGER,-1.93374,48.0696,IEV
35089,LA COUYERE,-1.5,47.8833,IEV
35067,CHASNE-SUR-ILLET,-1.56667,48.25,IEV
35190,MONTHAULT,-1.18333,48.5167,IEV
35281,SAINT-JACQUES-DE-LA-LANDE,-1.71667,48.0667,IEV
35148,LANRIGAN,-1.7,48.4,IEV
35162,LOUVIGNE-DU-DESERT,-1.13333,48.4833,IEV
35279,SAINT-GUINOUX,-1.88333,48.5833,IEV
35291,SAINT-MARCAN,-1.63333,48.5833,IEV
35039,BRECE,-1.48333,48.1167,IEV
35333,LE THEIL-DE-BRETAGNE,-1.43333,47.9167,IEV
35311,SAINT-SEGLIN,-2,47.85,IEV
35092,CUGUEN,-1.65,48.45,IEV
35207,NOYAL-SUR-VILAINE,-1.51667,48.1167,IEV
35290,SAINT-MALON-SUR-MEL,1.90111,48.0931,IEV
35144,LANGAN,-1.85,48.25,IEV
35149,LASSY,-1.86667,47.9833,IEV
35031,LA BOUEXIERE,-1.43333,48.1833,IEV
35319,SAINT-THURIAL,-1.93333,48.0333,IEV
35197,MOUAZE,-1.6,48.2333,IEV
35040,BRETEIL,-1.9,48.15,IEV
35354,VIEUX-VIEL,-1.55,48.5167,IEV
35255,SAINT-BENOIT-DES-ONDES,-1.85,48.6167,IEV
35126,GUICHEN,-1.8,47.9667,IEV
35110,FEINS,-1.63333,48.3333,IEV
35172,MEILLAC,-1.81667,48.4167,IEV
35090,CREVIN,-1.66667,47.9333,IEV
35270,SAINT-GEORGES-DE-GREHAIGNE,-1.55,48.5667,IEV
35156,LONGAULNAY,-1.93333,48.3,IEV
35007,AUBIGNE,-1.63333,48.3,IEV
35307,SAINT-PERN,-1.98333,48.2833,IEV
35322,LE SEL-DE-BRETAGNE,0.389445,47.8959,IEV
35063,LA CHAPELLE-SAINT-AUBERT,-1.3,48.3167,IEV
35048,CAMPEL,-2,47.9333,IEV
35293,SAINT-MARC-SUR-COUESNON,-1.36667,48.3,IEV
35055,CHANTEPIE,-1.61667,48.0833,IEV
35116,LA FRESNAIS,-1.85,48.6,IEV
35168,MAURE-DE-BRETAGNE,-1.98333,47.9,IEV
35151,LIEURON,-1.95,47.85,IEV
35051,CESSON-SEVIGNE,-1.6,48.125,IEV
35118,GAHARD,-1.51667,48.3,IEV
35320,SAINT-UNIAC,-2.03333,48.1667,IEV
35224,PLERGUER,-1.85,48.5333,IEV
35264,SAINT-DIDIER,-1.36667,48.1,IEV
35013,BAINS-SUR-OUST,-2.06667,47.7,IEV
35066,CHARTRES-DE-BRETAGNE,-1.7,48.05,IEV
35176,MESSAC,-1.8,47.8167,IEV
35125,LA GUERCHE-DE-BRETAGNE,-1.23333,47.9333,IEV
35261,SAINT-CHRISTOPHE-DE-VALAINS,-1.45,48.35,IEV
35157,LE LOROUX,-1.06667,48.4,IEV
35147,LANHELIN,-1.83333,48.45,IEV
35232,PRINCE,-1.08333,48.2167,IEV
35204,NOUVOITOU,-1.55,48.05,IEV
35167,MARTIGNE-FERCHAUD,-1.31667,47.8333,IEV
35253,SAINT-AUBIN-DU-CORMIER,-1.4,48.2667,IEV
35064,LA CHAPELLE-DE-BRAIN,0.0652788,47.7003,IEV
35146,LANGOUET,-1.81667,48.25,IEV
35171,MEDREAC,-2.06667,48.2667,IEV
35260,SAINT-CHRISTOPHE-DES-BOIS,-1.25,48.2333,IEV
35282,SAINT-JEAN-SUR-COUESNON,-1.36667,48.2833,IEV
35072,CHATILLON-EN-VENDELAIS,-1.16667,48.2167,IEV
35301,SAINT-M'HERVON,-2.05,48.2333,IEV
35226,PLEUGUENEUC,-1.9,48.4,IEV
35250,SAINT-ARMEL,-1.58333,48.0167,IEV
35294,SAINTE-MARIE,-2,47.7,IEV
35251,SAINT-AUBIN-D'AUBIGNE,-1.6,48.25,IEV
35069,CHATEAUGIRON,-1.5,48.05,IEV
35199,MOUSSE,-1.26667,47.9333,IEV
35337,TINTENIAC,-1.85,48.3167,IEV
35017,LA BAUSSAINE,-1.9,48.3167,IEV
35326,SENS-DE-BRETAGNE,-1.55,48.3333,IEV
35244,ROMAZY,-1.5,48.3667,IEV
35041,BRIE,-1.53333,47.95,IEV
35345,TREVERIEN,-1.93333,48.3667,IEV
35192,MONTREUIL-DES-LANDES,-1.21667,48.25,IEV
35022,BECHEREL,-1.95,48.3,IEV
35166,MARPIRE,-1.33333,48.1333,IEV
35312,SAINT-SENOUX,-1.78333,47.9,IEV
35325,LA SELLE-GUERCHAISE,-1.16667,47.95,IEV
35215,PARIGNE,-1.2,48.4333,IEV
35015,BALAZE,-1.18333,48.1667,IEV
35065,LA CHAPELLE-THOUARAULT,-1.86667,48.1333,IEV
35256,SAINT-BRIAC-SUR-MER,-2.13333,48.6333,IEV
35173,MELESSE,-1.7,48.2167,IEV
35205,NOYAL-SOUS-BAZOUGES,-1.63333,48.4167,IEV
35160,LOUTEHEL,-2.08333,47.9333,IEV
35121,GOSNE,-1.46667,48.25,IEV
35127,GUIGNEN,-1.85,47.9167,IEV
35124,GRAND-FOUGERAY,-1.73333,47.7167,IEV
35070,CHATEAUNEUF-D'ILLE-ET-VILAINE,0.0702788,48.5612,IEV
35006,ARGENTRE-DU-PLESSIS,-1.15,48.0667,IEV
35095,DOL-DE-BRETAGNE,-1.75,48.55,IEV
35183,MONDEVERT,-1.1,48.0833,IEV
35010,BAGUER-PICAN,-1.7,48.55,IEV
35059,LA CHAPELLE-DES-FOUGERETZ,0.267223,48.1773,IEV
35001,ACIGNE,-1.53333,48.1333,IEV
35336,LE TIERCENT,-1.4,48.35,IEV
35062,LA CHAPELLE-JANSON,-1.1,48.35,IEV
35014,BAIS,-1.28333,48.0167,IEV
35357,VILLAMEE,-1.21667,48.4667,IEV
35309,SAINT-REMY-DU-PLAIN,-1.56667,48.3667,IEV
35053,CHANCE,-1.38333,48.0333,IEV
35042,BRIELLES,-1.08333,48.0167,IEV
35262,SAINTE-COLOMBE,-1.45,47.8833,IEV
35032,BOURGBARRE,-1.61667,48,IEV
35044,BROUALAN,-1.65,48.4667,IEV
35300,SAINT-M'HERVE,-1.11667,48.1833,IEV
35196,MORDELLES,-1.85,48.0667,IEV
35135,IRODOUER,-1.95,48.25,IEV
35340,TREFFENDEL,-2,48.0333,IEV
35297,SAINT-MEEN-LE-GRAND,-2.2,48.1833,IEV
35068,CHATEAUBOURG,-1.4,48.1167,IEV
35292,SAINT-MARC-LE-BLANC,-1.4,48.3667,IEV
35265,SAINT-DOMINEUC,-1.86667,48.3667,IEV
35258,SAINT-BRIEUC-DES-IFFS,-1.85,48.3,IEV
35231,POLIGNE,-1.68333,47.8833,IEV
35103,EANCE,-1.25,47.8167,IEV
36203,SAINT-MEDARD,1.25,47,IND
36206,SAINT-PIERRE-DE-LAMPS,1.5,46.9667,IND
36014,BAZAIGES,1.53333,46.5,IND
36024,BRETAGNE,1.7,47,IND
36184,SAINT-CHARTIER,1.96667,46.65,IND
36079,FRANCILLON,1.55,46.9833,IND
36220,THENAY,1.43333,46.6333,IND
36244,VILLENTROIS,1.46667,47.1833,IND
36236,VICQ-EXEMPLET,2.13333,46.6333,IND
36141,NEUVY-SAINT-SEPULCHRE,1.81667,46.6,IND
36062,CUZION,1.6,46.4833,IND
36113,MARTIZAY,1.03333,46.8,IND
36030,BUXIERES-D'AILLAC,1.75,46.6333,IND
36077,FONTGUENAND,1.53333,47.2167,IND
36001,AIGURANDE,1.83333,46.4333,IND
36075,FONTENAY,1.73333,47.05,IND
36047,LA CHATRE-LANGLIN,1.38333,46.4167,IND
36089,JEU-LES-BOIS,1.8,46.6667,IND
36068,DUN-LE-POELIER,1.75,47.2,IND
36233,LA VERNELLE,1.53333,47.2333,IND
36011,BAGNEUX,1.75,47.1833,IND
36061,CROZON-SUR-VAUVRE,1.86667,46.4833,IND
36042,CHASSENEUIL,1.48333,46.6333,IND
36085,GUILLY,1.71667,47.0667,IND
36017,LA BERTHENOUX,2.06667,46.65,IND
36022,BOUESSE,1.68333,46.6167,IND
36100,LOUROUER-SAINT-LAURENT,2.01667,46.6333,IND
36025,BRIANTES,2.01667,46.55,IND
36031,BUZANCAIS,1.41667,46.8833,IND
36225,LE TRANGER,1.23333,46.95,IND
36078,FOUGEROLLES,1.86667,46.5667,IND
36129,MONTIPOURET,1.9,46.65,IND
36167,PREUILLY-LA-VILLE,0.966667,46.6833,IND
36239,VIGOUX,1.48333,46.5167,IND
36232,VENDOEUVRES,1.35,46.8,IND
36222,THIZAY,1.9,46.9,IND
36065,DIOU,2.05,47.05,IND
36229,VARENNES-SUR-FOUZON,1.6,47.2167,IND
36235,VEUIL,1.51667,47.1167,IND
36132,LA MOTTE-FEUILLY,2.08333,46.5333,IND
36160,POMMIERS,1.65,46.5167,IND
36072,FAVEROLLES,1.40833,47.172,IND
36066,DOUADIC,1.11667,46.7,IND
36155,PELLEVOISIN,1.41667,46.9833,IND
36092,LANGE,1.51667,47.0667,IND
36146,ORSENNES,1.68333,46.4833,IND
36074,FLERE-LA-RIVIERE,1.1,47.0167,IND
36243,VILLEGOUIN,1.38333,46.9667,IND
36023,BOUGES-LE-CHATEAU,1.67333,47.0395,IND
36136,MURS,1.15,46.9,IND
36245,VILLERS-LES-ORMES,1.63333,46.8667,IND
36063,DEOLS,1.7,46.8333,IND
36145,OBTERRE,1.03333,46.9,IND
36228,VALENCAY,1.56667,47.15,IND
36054,CLERE-DU-BOIS,1.1,46.9167,IND
36005,ARDENTES,1.83333,46.75,IND
36027,BRIVES,1.95,46.85,IND
36119,MERIGNY,0.916667,46.6167,IND
36212,SAULNAY,1.26667,46.8667,IND
36224,TOURNON-SAINT-MARTIN,0.95,46.7333,IND
36050,CHEZELLES,1.56667,46.8833,IND
36056,CLUIS,1.75,46.55,IND
36193,SAINTE-GEMME,1.33333,46.85,IND
36020,BONNEUIL,1.23333,46.3667,IND
36153,PAULNAY,1.15,46.85,IND
36032,CEAULMONT,1.58333,46.5167,IND
36081,GARGILESSE-DAMPIERRE,1.6,46.5167,IND
36182,SAINT-BENOIT-DU-SAULT,1.4,46.45,IND
36226,TRANZAULT,1.85,46.6167,IND
36248,VOUILLON,1.91667,46.8167,IND
36170,REBOURSIN,1.81667,47.1,IND
36238,VIGOULANT,2.06667,46.4333,IND
36002,AIZE,1.7,47.1,IND
36088,ISSOUDUN,2,46.95,IND
36110,MAILLET,1.68333,46.5667,IND
36189,SAINT-DENIS-DE-JOUHET,1.86667,46.5333,IND
36215,SEGRY,2.08333,46.8833,IND
36138,NERET,2.15,46.5667,IND
36242,VILLEGONGIS,1.58333,46.9,IND
36187,SAINT-CIVRAN,1.4,46.5,IND
36181,SAINT-AUBIN,2.03333,46.85,IND
36174,ROUSSINES,1.38333,46.4667,IND
36246,VILLIERS,1.185,46.8873,IND
36064,DIORS,1.81667,46.8167,IND
36076,FONTGOMBAULT,0.983333,46.6833,IND
36218,SOUGE,1.48333,46.95,IND
36177,SACIERGES-SAINT-MARTIN,1.36667,46.5,IND
36178,SAINT-AIGNY,1.01667,46.6333,IND
36095,LIGNEROLLES,2.13333,46.4833,IND
36172,RIVARENNES,1.38333,46.6167,IND
36044,CHATEAUROUX,1.7,46.8167,IND
36144,NURET-LE-FERRON,1.43333,46.6667,IND
36247,VINEUIL,1.63333,46.9,IND
36019,BOMMIERS,1.98528,46.7948,IND
36139,NEUILLAY-LES-BOIS,1.48333,46.7667,IND
36035,CHAILLAC,1.3,46.4333,IND
36227,URCIERS,2.13333,46.5333,IND
36196,SAINT-GILLES,1.46667,46.4833,IND
36171,REUILLY,2.05,47.0833,IND
36213,SAUZELLES,1,46.65,IND
36140,NEUVY-PAILLOUX,1.85,46.8833,IND
36214,SAZERAY,2.05,46.4333,IND
36043,CHASSIGNOLLES,1.93333,46.5333,IND
36034,CHABRIS,1.65,47.25,IND
36194,SAINT-GENOU,1.33333,46.9333,IND
36154,LE PECHEREAU,1.55,46.5833,IND
36059,CONDE,1.98583,46.8789,IND
36109,LE MAGNY,1.96667,46.55,IND
36123,MEZIERES-EN-BRENNE,1.21667,46.8167,IND
36131,MOSNAY,1.6,46.6167,IND
36107,LYE,1.48333,47.2167,IND
36067,DUNET,1.3,46.4667,IND
36230,VATAN,1.81667,47.0667,IND
36004,ANJOUIN,1.78333,47.2,IND
36118,MEOBECQ,1.41667,46.7333,IND
36152,PAUDY,1.91667,47.0333,IND
36137,NEONS-SUR-CREUSE,0.916667,46.7333,IND
36188,SAINT-CYRAN-DU-JAMBOT,1.13333,47.0167,IND
36179,SAINT-AOUSTRILLE,1.93333,46.9333,IND
36029,BUXEUIL,1.68333,47.1333,IND
36190,SAINTE-FAUSTE,1.86667,46.85,IND
36009,ARTHON,1.7,46.6833,IND
36205,SAINT-PIERRE-DE-JARDS,1.98333,47.1,IND
36007,ARGY,1.43333,46.9333,IND
36133,MOUHERS,1.78333,46.5667,IND
36180,SAINT-AOUT,1.96667,46.7167,IND
36090,JEU-MALOCHES,1.45,47.0333,IND
36201,SAINT-MARTIN-DE-LAMPS,1.51667,46.9833,IND
36082,GEHEE,1.5,47.0333,IND
36121,MEUNET-PLANCHES,1.95,46.8167,IND
36117,LE MENOUX,1.56667,46.55,IND
36028,LA BUXERETTE,1.8,46.5,IND
36217,SEMBLECAY,1.66667,47.2167,IND
36241,VILLEDIEU-SUR-INDRE,1.53333,46.85,IND
36021,LES BORDES,1.97583,46.9806,IND
36016,BELABRE,1.16667,46.55,IND
36094,LIGNAC,1.21667,46.4667,IND
36126,MONTCHEVRIER,1.75,46.4833,IND
36045,CHATILLON-SUR-INDRE,1.16667,46.9833,IND
36084,GOURNAY,1.73333,46.5833,IND
36157,LA PEROUILLE,1.51667,46.6833,IND
36159,LE POINCONNET,1.71667,46.7667,IND
36165,POULIGNY-SAINT-PIERRE,1.03333,46.6833,IND
36127,MONTGIVRAY,1.98333,46.6,IND
36197,SAINT-HILAIRE-SUR-BENAIZE,1.08333,46.5667,IND
36070,EGUZON-CHANTOME,1.5825,46.4423,IND
36200,SAINT-MARCEL,1.51667,46.6,IND
36098,LIZERAY,1.9,46.9667,IND
36130,MONTLEVICQ,2.07,46.5773,IND
36151,PARPECAY,1.65,47.2,IND
36134,MOUHET,1.43333,46.3833,IND
36010,AZAY-LE-FERRON,1.06667,46.85,IND
36026,BRION,1.73333,46.95,IND
36120,MERS-SUR-INDRE,1.88333,46.65,IND
36033,CELON,1.5,46.5167,IND
36036,CHALAIS,1.2,46.5333,IND
36116,MENETREOLS-SOUS-VATAN,1.85,47.0167,IND
36015,BEAULIEU,1.30722,46.3867,IND
36080,FREDILLE,1.46667,47,IND
36097,LINIEZ,1.75,47.0167,IND
36199,SAINTE-LIZAIGNE,2.01667,47,IND
36240,VIJON,2.11667,46.4333,IND
36055,CLION,1.23333,46.9333,IND
36057,COINGS,1.71667,46.8833,IND
36128,MONTIERCHAUME,1.76667,46.8667,IND
36161,LE PONT-CHRETIEN-CHABENET,1.46667,46.6167,IND
36008,ARPHEUILLES,1.26667,46.9,IND
36083,GIROUX,1.9,47.0667,IND
36173,ROSNAY,1.21667,46.7,IND
36162,POULAINES,1.66667,47.15,IND
36192,SAINT-GAULTIER,1.41667,46.6333,IND
36207,SAINT-PLANTAIRE,1.675,46.4583,IND
36114,MAUVIERES,1.08333,46.5667,IND
36175,ROUVRES-LES-BOIS,1.65,47.0667,IND
36006,ARGENTON-SUR-CREUSE,1.51667,46.5833,IND
36219,TENDU,1.55,46.6333,IND
36111,MALICORNAY,1.65,46.5833,IND
36053,CIRON,1.25,46.6167,IND
36164,POULIGNY-SAINT-MARTIN,2,46.5167,IND
36069,ECUEILLE,1.35,47.0833,IND
36106,LUZERET,1.4,46.55,IND
36221,THEVET-SAINT-JULIEN,2.06667,46.65,IND
36103,LUCAY-LE-MALE,1.43333,47.1167,IND
36046,LA CHATRE,1.98333,46.5833,IND
36231,VELLES,1.65,46.6833,IND
36091,LACS,2.01667,46.5833,IND
36018,LE BLANC,1.06667,46.6333,IND
36211,SASSIERGES-SAINT-GERMAIN,1.9,46.7667,IND
36049,CHAZELET,1.45,46.5167,IND
36048,CHAVIN,1.61667,46.5667,IND
36012,BARAIZE,1.56667,46.4833,IND
36115,MENETOU-SUR-NAHON,1.65,47.2167,IND
36125,MIGNY,2.06667,47.0167,IND
36104,LURAIS,0.95,46.7,IND
36003,AMBRAULT,1.96667,46.7833,IND
36122,MEUNET-SUR-VATAN,1.85,47.0833,IND
36038,CHAMPILLET,2.11667,46.55,IND
36071,ETRECHET,1.76667,46.7667,IND
36124,MIGNE,1.31667,46.7167,IND
36163,POULIGNY-NOTRE-DAME,2.01667,46.4833,IND
36108,LYS-SAINT-GEORGES,1.82333,46.642,IND
36073,FEUSINES,2.1,46.5167,IND
36237,VICQ-SUR-NAHON,1.53333,47.1,IND
36158,BADECON-LE-PIN,1.58333,46.5167,IND
36166,PREAUX,1.28333,47.0167,IND
36176,RUFFEC,1.16667,46.6333,IND
36105,LUREUIL,1.03333,46.75,IND
36149,PALLUAU-SUR-INDRE,1.31667,46.95,IND
36156,PERASSAY,2.15,46.4667,IND
36208,SAINTE-SEVERE-SUR-INDRE,2.06667,46.4833,IND
36168,PRISSAC,1.31667,46.5167,IND
36210,SARZAY,1.9,46.6,IND
36185,SAINT-CHRISTOPHE-EN-BAZELLE,1.71667,47.1833,IND
36041,LA CHAPELLE-SAINT-LAURIAN,1.78333,47.05,IND
36209,SAINT-VALENTIN,1.86667,46.95,IND
36186,SAINT-CHRISTOPHE-EN-BOUCHERIE,2.12111,46.6781,IND
36086,HEUGNES,1.40889,47.012,IND
36051,CHITRAY,1.36667,46.6167,IND
36147,ORVILLE,1.79111,47.1523,IND
36101,LUANT,1.55,46.7333,IND
36135,MOULINS-SUR-CEPHONS,1.55,47.0167,IND
36052,CHOUDAY,2.06667,46.9167,IND
36096,LINGE,1.08333,46.75,IND
36037,LA CHAMPENOISE,1.8,46.9333,IND
36148,OULCHES,1.3,46.6167,IND
36150,PARNAC,1.45,46.45,IND
36099,LOURDOUEIX-SAINT-MICHEL,1.73333,46.4333,IND
36060,CREVANT,2.51667,46.3667,IND
36204,SAINT-MICHEL-EN-BRENNE,1.16667,46.8,IND
36234,VERNEUIL-SUR-IGNERAIE,2.01667,46.65,IND
36169,PRUNIERS,2.05139,46.7889,IND
36040,LA CHAPELLE-ORTHEMALE,1.45,46.8333,IND
36058,CONCREMIERS,1.01667,46.6,IND
36202,SAINT-MAUR,1.63333,46.8,IND
36102,LUCAY-LE-LIBRE,1.9,47.0833,IND
36112,MARON,1.86667,46.8,IND
36191,SAINT-FLORENTIN,1.78333,47.0667,IND
36093,LEVROUX,1.61667,46.9833,IND
36143,NOHANT-VIC,1.96,46.6387,IND
36013,BAUDRES,1.56667,47.05,IND
36195,SAINT-GEORGES-SUR-ARNON,2.1,47,IND
36223,TILLY,1.2,46.4167,IND
36087,INGRANDES,0.966667,46.6,IND
36183,SAINTE-CECILE,1.66667,47.1833,IND
36142,NIHERNE,1.56667,46.8333,IND
36216,SELLES-SUR-NAHON,1.45,47,IND
36198,SAINT-LACTENCIN,1.48333,46.8833,IND
37052,CHANCAY,0.866667,47.45,IEL
37027,BLERE,1,47.3333,IEL
37263,TRUYES,0.833333,47.2667,IEL
37211,SAINT-BRANCHS,0.766667,47.2333,IEL
37243,SAVONNIERES,0.55,47.35,IEL
37214,SAINT-CYR-SUR-LOIRE,0.666667,47.4,IEL
37018,BALLAN-MIRE,0.616667,47.3333,IEL
37104,ESVRES,0.783333,47.2833,IEL
37003,AMBOISE,0.983333,47.4167,IEL
37185,POCE-SUR-CISSE,0.983333,47.4333,IEL
37202,LA ROCHE-CLERMAULT,0.2,47.15,IEL
37091,LA CROIX-EN-TOURAINE,0.983333,47.3333,IEL
37193,RESTIGNE,0.233333,47.2833,IEL
37021,BEAUMONT-LA-RONCE,0.666667,47.5667,IEL
37031,BOURGUEIL,0.166667,47.2833,IEL
37056,LA CHAPELLE-AUX-NAUX,0.416667,47.3167,IEL
37128,LIGNIERES-DE-TOURAINE,0.416667,47.3,IEL
37077,CINQ-MARS-LA-PILE,0.466667,47.35,IEL
37134,LOUANS,0.75,47.1833,IEL
37199,RILLY-SUR-VIENNE,0.483333,47.05,IEL
37155,MONTHODON,0.833333,47.65,IEL
37267,VERETZ,0.8,47.3667,IEL
37046,CERE-LA-RONDE,1.18333,47.2667,IEL
37271,VILLAINES-LES-ROCHERS,0.5,47.2167,IEL
37057,LA CHAPELLE-BLANCHE-SAINT-MARTIN,0.783333,47.0833,IEL
37147,MARCILLY-SUR-VIENNE,0.533333,47.0333,IEL
37143,MANTHELAN,0.783333,47.1333,IEL
37189,PREUILLY-SUR-CLAISE,0.933333,46.85,IEL
37036,BRAYE-SUR-MAULNE,0.25,47.55,IEL
37270,VERNOU-SUR-BRENNE,0.85,47.4167,IEL
37226,SAINTE-MAURE-DE-TOURAINE,0.616667,47.1,IEL
37132,LOCHES,1,47.1333,IEL
37212,SAINTE-CATHERINE-DE-FIERBOIS,0.65,47.15,IEL
37228,SAINT-NICOLAS-DE-BOURGUEIL,0.116667,47.2833,IEL
37158,MONTREUIL-EN-TOURAINE,0.95,47.4833,IEL
37258,THIZAY,0.143056,47.1664,IEL
37276,VILLEDOMER,0.883333,47.55,IEL
37179,PARCAY-MESLAY,0.75,47.4333,IEL
37131,LIMERAY,1.03333,47.4667,IEL
